month,PfPR U5,PfPR U10,PfPR U15,Cases U5,Cases U10,Cases U15,Cases U115,Severe cases U5,Severe cases U10,Severe cases U15,Pop U5,Pop U10,Pop U15,PfPR_2to10,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
3,0.815764301,0.754545455,0.680756725,3.770805538,1.990909159,0.971031614,0.060023021,0.069829732,0,0,174.2333333,146.6666667,112.7666667,0.800159553,84.39305845,2022,0,29.26279396,20,50
4,0.784577019,0.780239656,0.665594855,3.710914955,2.310648888,1.493715242,0.060095496,0,0,0,173.7666667,147.4333333,114.0333333,0.798689139,79.06156,2022,0,29.26279396,20,50
5,0.800115097,0.764274606,0.650868413,3.220794111,2.919351161,0.859582007,0.180049332,0.070017263,0,0,173.7666667,150.0333333,113.2333333,0.799386421,89.7085231,2022,0,29.26279396,20,50
6,0.755854801,0.796437106,0.717605004,3.419203877,2.933956146,1.087280288,0.040065862,0.142466828,0,0,170.8,153.4333333,111.9,0.804656141,106.6059065,2022,0,29.26279396,20,50
7,0.825966851,0.821328747,0.642899408,4.393251918,2.825198919,0.647928983,0.060194604,0,0,0,168.9333333,155.0333333,112.6666667,0.842532468,129.7854912,2022,0,29.26279396,20,50
8,0.841519189,0.839982932,0.684149184,4.064426303,2.72562407,1.914335623,0.10044029,0,0,0,167.6333333,156.2333333,114.4,0.856427605,153.1894503,2022,0,29.26279396,20,50
9,0.824411135,0.836468576,0.682812956,3.836869955,2.964942291,0.745550066,0.10021966,0,0,0,171.2333333,155.9333333,114.2333333,0.841738197,176.0149844,2022,0,29.26279396,20,50
10,0.856866163,0.824482832,0.704525547,4.736587323,3.191512108,0.959124081,0.020050539,0.141390666,0,0,172.1,156.3,114.1666667,0.843504853,202.9504535,2022,0,29.26279396,20,50
11,0.848734663,0.832801532,0.709950394,3.918711603,2.795149863,1.491100132,0.100589758,0,0,0,173.8666667,156.7,114.2333333,0.855301237,216.9090095,2022,0,29.26279396,20,50
12,0.836956522,0.850838107,0.726645588,3.410564333,2.942923889,1.1540673,0.100750802,0.069603354,0,0,174.8,157.1,115.9666667,0.858945708,212.5034762,2022,0,29.26279396,20,50
1,0.85124283,0.7985138,0.628026203,3.698852926,3.099787831,1.143548854,0.060523991,0.069789678,0,0,174.3333333,157,117.0333333,0.834212609,152.3639736,2023,0,29.26279396,20,50
2,0.81627907,0.823653643,0.671260408,3.819767252,2.466737032,1.047947183,0.040215954,0,0,0,172,157.8333333,116.1,0.841087297,107.4851058,2023,0,29.26279396,20,50
3,0.79909037,0.771837508,0.664277523,2.670555629,2.535255745,1.046444923,0.060287397,0,0,0,168.5666667,158.3666667,116.2666667,0.788642298,89.31551071,2023,0,29.26279396,20,50
4,0.757475083,0.767364017,0.671751412,3.566543013,2.748953909,1.855932266,0.100951437,0.07133086,0,0,170.5666667,159.3333333,118,0.783570505,72.87548182,2023,0,29.26279396,20,50
5,0.790347792,0.793807919,0.649697303,3.423212171,2.690606527,1.205283433,0.040443212,0.07131692,0,0,170.6,158.2666667,121.1333333,0.814718163,92.94422545,2023,0,29.26279396,20,50
6,0.799241668,0.810134567,0.645572986,4.516064614,2.762826025,0.582291931,0.080976151,0.145679504,0,0,167.0333333,158.5333333,125.3666667,0.823132849,99.30954871,2023,0,29.26279396,20,50
7,0.836111669,0.814657009,0.68879668,3.885318391,2.332765236,0.662603721,0.081169732,0,0,0,165.9666667,156.4666667,128.5333333,0.839860515,122.1207073,2023,0,29.26279396,20,50
8,0.823727471,0.826935313,0.691794872,3.976035006,2.786850572,1.123076946,0.081174247,0.072291546,0,0,168.3,157.1666667,130,0.837761295,151.6209093,2023,0,29.26279396,20,50
9,0.846243222,0.796252927,0.69734098,3.816808507,3.108367026,1.332116812,0.060631229,0,0,0,172.1333333,156.5666667,127.8666667,0.82425876,167.7560886,2023,0,29.26279396,20,50
10,0.84385698,0.820304134,0.715002641,4.026245624,3.283358172,1.253301606,0.080944724,0,0,0,175.2666667,155.6333333,126.2,0.851417004,197.2495254,2023,0,29.26279396,20,50
11,0.842233464,0.860480208,0.679568194,3.966647908,3.079169244,0.576619282,0.04062552,0,0,0,177.9,154.1,126.6,0.878487124,218.3215608,2023,0,29.26279396,20,50
12,0.863336475,0.833188153,0.686373277,4.678604841,2.702526197,1.354719028,0.122080386,0,0,0,176.8333333,153.0666667,125.7333333,0.846061093,193.4972793,2023,0,29.26279396,20,50
1,0.901419111,0.814913449,0.690578158,4.281930044,2.83510875,0.586188421,0.162330449,0,0,0,176.1666667,150.2,124.5333333,0.859520909,161.3744269,2024,0,29.26279396,20,50
2,0.850342727,0.785463329,0.678494041,3.057882607,2.885375619,1.482936032,0,0.069497332,0,0,175.0666667,151.8,123.0666667,0.817755129,113.2512241,2024,0,29.26279396,20,50
3,0.80118865,0.816495306,0.673618635,3.358895659,3.181716688,0.692036815,0.060544068,0.139953986,0,0,173.8666667,149.1333333,123.0666667,0.831149534,86.92950255,2024,0,29.26279396,20,50
4,0.765542779,0.800717328,0.621388064,3.699083894,1.963685274,1.281393491,0.02025752,0.071136229,0,0,171.0333333,148.7,123.4333333,0.809916239,80.54020722,2024,0,29.26279396,20,50
5,0.753592233,0.777954908,0.651237031,2.976699159,2.493737116,0.971002951,0.060968818,0,0,0,171.6666667,146.3666667,125.3,0.793737236,91.36567302,2024,0,29.26279396,20,50
6,0.777417509,0.808339092,0.662849534,4.385847732,3.111034274,1.26364851,0.101214573,0,0,0,174.7666667,144.7,125.1666667,0.826814876,101.1337428,2024,0,29.26279396,20,50
7,0.80880671,0.831347388,0.687220026,3.965878867,3.094637886,0.769433439,0.080953702,0,0,0,174.8666667,145.4666667,126.5,0.850247525,130.8966629,2024,0,29.26279396,20,50
8,0.847714773,0.816632584,0.716162943,3.807130679,2.571006648,1.34296976,0.081183277,0.207661673,0,0,175.7666667,146.7,126.8333333,0.84042993,158.7022754,2024,0,29.26279396,20,50
9,0.843047619,0.803503256,0.709825034,3.962857246,2.54098358,1.179004043,0.060948456,0,0,0,175,148.4333333,123.8333333,0.819573537,175.497409,2024,0,29.26279396,20,50
10,0.864403565,0.809052015,0.717865804,4.222454026,3.04098174,0.885206155,0.040757075,0.069220558,0,0,175.7666667,148.0333333,123.7,0.833584234,209.7448491,2024,0,29.26279396,20,50
11,0.879452568,0.822753129,0.696687654,3.832021117,2.657565355,1.099096611,0.08134158,0.068428949,0,0,177.8,146.5,121.7666667,0.848182564,227.5781834,2024,0,29.26279396,20,50
12,0.889751847,0.836816363,0.713055556,4.148512781,3.24588716,1.115277752,0.081555136,0,0,0,175.9666667,149.9333333,120,0.856388738,208.9978208,2024,0,29.26279396,20,50
1,0.818832218,0.793396226,0.692819919,4.127625138,3.443396091,1.162420377,0.260714293,0,0,0,144.4333333,141.3333333,115.1333333,0.830188679,91.51493355,2010,0,17.33593893,20,50
2,0.794748858,0.798752698,0.679102303,2.58333341,2.276325166,1.382978752,0.08678595,0,0,0,146,138.9666667,114.3666667,0.822438572,66.32690195,2010,0,17.33593893,20,50
3,0.747541733,0.778444551,0.661117717,3.004802316,2.277964383,1.410523199,0.217029378,0,0,0,145.7666667,138.8666667,112.1333333,0.788428989,55.54782238,2010,0,17.33593893,20,50
4,0.670914375,0.774975752,0.657886949,2.774424419,2.389670201,2.268422663,0.173458472,0,0,0,149.1,137.4666667,112.6333333,0.759969088,53.40116092,2010,0,17.33593893,20,50
5,0.624383684,0.765859564,0.710818713,3.108471587,1.944309875,1.494152084,0.130434785,0.163603768,0,0,148.7333333,137.6666667,114,0.732583231,58.09944494,2010,0,17.33593893,20,50
6,0.684022346,0.807202881,0.68579795,4.159776628,3.593037263,0.748169817,0.130551416,0.081564248,0,0,149.1666667,138.8333333,113.8333333,0.78136419,70.6704833,2010,0,17.33593893,20,50
7,0.776874435,0.817337461,0.674799167,4.451219469,3.650869399,1.085986346,0.130380426,0,0,0,147.6,139.9666667,112.0333333,0.830865517,83.90475151,2010,0,17.33593893,20,50
8,0.793227181,0.808535448,0.670027498,3.683561459,2.638759263,1.115184873,0.151569085,0,0,0,148.6333333,142.9333333,109.1,0.823413,106.7050091,2010,0,17.33593893,20,50
9,0.812946429,0.808406874,0.708024691,3.584821522,2.288666926,1.013888888,0.17321153,0,0,0,149.3333333,143.5333333,108,0.826385708,115.5166894,2010,0,17.33593893,20,50
10,0.816828333,0.819332566,0.689452521,4.116850719,3.108170323,1.354778856,0.173747465,0.082337014,0,0,147.7666667,144.8333333,107.7666667,0.835712117,128.8236799,2010,0,17.33593893,20,50
11,0.802116889,0.826434942,0.681504702,3.443396337,2.587468661,1.144200638,0.151686067,0.167970553,0,0,144.8666667,145.7666667,106.3333333,0.823824738,132.2773401,2010,0,17.33593893,20,50
12,0.822393822,0.803661327,0.698161065,4.642289162,2.923340909,1.388712734,0.130032063,0.082898021,0,0,146.7666667,145.6666667,105.1333333,0.820042774,128.4314602,2010,0,17.33593893,20,50
1,0.817470956,0.817149479,0.685907772,2.935656846,3.129779935,1.765559502,0.172811747,0.081546023,0,0,149.2,143.8333333,103.3666667,0.826695371,99.69098457,2011,0,17.33593893,20,50
2,0.762859051,0.779205607,0.691638796,3.657314703,2.132009342,1.098662183,0.107745901,0.08127366,0,0,149.7,142.6666667,99.66666667,0.79060546,74.3255427,2011,0,17.33593893,20,50
3,0.761798753,0.761296428,0.689008043,3.819011442,2.245091125,0.978552282,0.08599364,0.081255563,0,0,149.7333333,140.9,99.46666667,0.776185394,51.67231469,2011,0,17.33593893,20,50
4,0.680026281,0.724725944,0.633590238,2.717915118,2.400730893,0.937700689,0.085973382,0,0,0,152.2,136.8333333,103.8,0.718658668,46.69216465,2011,0,17.33593893,20,50
5,0.691002456,0.764619883,0.621931782,3.667113148,2.668128759,0.698119238,0.107088368,0,0,0,149.3,136.8,104.5666667,0.751496546,53.76727408,2011,0,17.33593893,20,50
6,0.713808463,0.767913915,0.694050992,3.902004361,2.767180242,1.263770841,0.128070172,0,0,0,149.6666667,136.3,105.9,0.769135993,62.96545876,2011,0,17.33593893,20,50
7,0.72428884,0.795964691,0.694733619,3.993435577,2.853720024,1.229332522,0.106569342,0.079868712,0,0,152.3333333,132.1666667,108.8666667,0.803780659,78.15481191,2011,0,17.33593893,20,50
8,0.787010715,0.814937548,0.677844311,3.99081558,2.326026,0.874251485,0.149669034,0.079816312,0,0,152.4333333,130.7666667,111.3333333,0.833676867,93.50515828,2011,0,17.33593893,20,50
9,0.807909605,0.804150454,0.675036928,3.410473846,2.651102483,1.72525847,0.171020269,0,0,0,153.4,128.5,112.8333333,0.842130442,102.7796881,2011,0,17.33593893,20,50
10,0.810934437,0.789350649,0.706367925,4.134175748,2.938961074,1.61409203,0.14995892,0.07950338,0,0,153.0333333,128.3333333,113.0666667,0.81359962,128.3121003,2011,0,17.33593893,20,50
11,0.825173356,0.81938911,0.766301212,3.834839165,2.908366621,2.422100365,0.172149509,0,0,0,158.6333333,125.5,115.5333333,0.847082811,128.5174387,2011,0,17.33593893,20,50
12,0.817858637,0.818181818,0.728913963,4.579673856,3.169606447,1.132581122,0.064739272,0,0,0,159.4,122.8333333,118.1666667,0.845114672,137.4875852,2011,0,17.33593893,20,50
1,0.828724721,0.809809264,0.711778029,4.067271844,2.585831136,1.653454185,0.129509166,0.075319849,0,0,161.5333333,122.3333333,117.7333333,0.84154544,106.6603908,2012,0,17.33593893,20,50
2,0.842094371,0.82829932,0.693986014,4.154594205,3.178231239,1.225174785,0.086533904,0.075538076,0,0,161.0666667,122.5,119.1666667,0.842634806,73.78306039,2012,0,17.33593893,20,50
3,0.802494802,0.786845638,0.685802296,3.262993716,2.351677895,0.715485856,0.174120456,0,0,0,160.3333333,124.1666667,119.0333333,0.790752351,60.77161707,2012,0,17.33593893,20,50
4,0.743327773,0.758713137,0.685332575,2.815888256,2.44638063,1.763786189,0.130722854,0.076105088,0,0,159.8666667,124.3333333,117.2666667,0.762221535,57.20149112,2012,0,17.33593893,20,50
5,0.729747107,0.73095113,0.661084303,3.833047718,2.49343136,1.139653713,0.195757102,0.078225464,0,0,155.5333333,126.8666667,117.4333333,0.762766945,60.26333897,2012,0,17.33593893,20,50
6,0.706272747,0.779430958,0.669050343,3.985228054,2.762986228,1.461670429,0.173809528,0,0,0,155.7,127.7,116.5333333,0.785857961,68.71887942,2012,0,17.33593893,20,50
7,0.763429308,0.756728232,0.708997722,3.21551349,3.178100333,1.455011398,0.065132048,0.156854317,0,0,155.1333333,126.3333333,117.0666667,0.787954831,77.35829485,2012,0,17.33593893,20,50
8,0.801954397,0.812582957,0.692155197,3.963083774,2.906822339,0.723591067,0.10876691,0,0,0,153.5,125.5666667,117.7,0.839968652,96.81513159,2012,0,17.33593893,20,50
9,0.832757131,0.783464567,0.694586895,3.864520401,3.065616846,1.14387463,0.131012209,0,0,0,154.2666667,127,117,0.821731749,114.5143216,2012,0,17.33593893,20,50
10,0.819935691,0.788451304,0.727349943,3.755626917,2.913784012,1.240090638,0.109314164,0,0,0,155.5,125.2666667,117.7333333,0.819368879,140.1889738,2012,0,17.33593893,20,50
11,0.828661749,0.821160043,0.73374613,4.307692468,2.842373721,1.335491143,0.087598249,0.15384616,0,0,158.1666667,124.1333333,118.4333333,0.844781304,132.165852,2012,0,17.33593893,20,50
12,0.821661409,0.83846772,0.698755187,3.377497435,3.226627283,1.514522843,0.220890827,0,0,0,158.5,124.4333333,120.5,0.850657483,132.1946858,2012,0,17.33593893,20,50
1,0.80552017,0.820634921,0.656538253,3.719745398,2.896825299,1.287303351,0.221668892,0,0,0,157,126,122.8666667,0.839191291,100.1518349,2013,0,17.33593893,20,50
2,0.780775717,0.775253875,0.71947911,3.539207444,2.731159806,1.68339669,0.044202242,0,0,0,158.1333333,124.7333333,122.8666667,0.793799906,74.79926503,2013,0,17.33593893,20,50
3,0.7487052,0.771852666,0.669076305,2.873420253,1.203958243,1.563587666,0.110565852,0,0,0,160.9,121.2666667,124.5,0.79259377,58.40254678,2013,0,17.33593893,20,50
4,0.714689836,0.76888765,0.636221294,4.13012749,3.154446594,0.952505246,0.110834446,0,0,0,164.9666667,119.5666667,127.7333333,0.796467218,53.42259973,2013,0,17.33593893,20,50
5,0.678478478,0.771526002,0.633084257,3.215215266,2.178175583,0.940479264,0.110693276,0,0,0,166.5,117.3,129.3666667,0.791666667,57.7707163,2013,0,17.33593893,20,50
6,0.720822415,0.761206897,0.668036999,3.457972355,2.307471246,1.500513911,0.111368764,0.07357388,0,0,165.3666667,116,129.7333333,0.793630159,62.81797913,2013,0,17.33593893,20,50
7,0.714257028,0.80877193,0.679773837,3.151606388,3.628655061,0.938062221,0.133887637,0,0,0,166,114,129.7,0.798906049,80.8991539,2013,0,17.33593893,20,50
8,0.753689669,0.805179517,0.679274611,4.367770404,3.115067787,1.323834226,0.15596386,0,0,0,167.1333333,113.2666667,128.6666667,0.800796178,93.46871133,2013,0,17.33593893,20,50
9,0.828475778,0.810672294,0.67169615,4.31272164,3.301175684,1.519250751,0.111253355,0.071878694,0,0,169.2666667,110.5666667,128.1333333,0.829949239,111.3895784,2013,0,17.33593893,20,50
10,0.875343541,0.812672176,0.68487395,4.944051929,4.022038668,1.629464284,0.155479832,0,0,0,169.8,108.9,126.9333333,0.857370772,132.8839326,2013,0,17.33593893,20,50
11,0.861442251,0.831847525,0.721285141,3.495212153,2.356286511,1.172690749,0.088399127,0.213992581,0,0,170.5666667,108.4333333,124.5,0.865360502,141.9519435,2013,0,17.33593893,20,50
12,0.810607522,0.838461538,0.703991428,3.51976864,3.256923012,1.368872181,0.066311393,0,0,0,172.8333333,108.3333333,124.4333333,0.840948074,125.1139763,2013,0,17.33593893,20,50
1,0.818232872,0.801678583,0.687483248,4.031261481,2.042275384,1.369605988,0.08861912,0,0,0,178.0666667,107.2333333,124.3666667,0.827124384,94.50008607,2014,0,17.33593893,20,50
2,0.766666667,0.789057751,0.674296746,3.940340973,2.884498551,1.207942665,0.088276193,0.138257578,0,0,176,109.6666667,120.8666667,0.791763073,69.61635164,2014,0,17.33593893,20,50
3,0.75557674,0.758914965,0.684704583,2.992373623,2.558671132,1.007730514,0.132278323,0,0,0,174.8333333,109.3666667,120.7333333,0.782608696,57.33546942,2014,0,17.33593893,20,50
4,0.712344498,0.768120393,0.636014274,3.073684126,2.242014706,0.901729368,0.198034717,0,0,0,174.1666667,108.5333333,121.4333333,0.765112263,52.37416128,2014,0,17.33593893,20,50
5,0.695318496,0.70859921,0.630482456,3.081350654,1.885445148,1.100603051,0.154110618,0,0,0,173.7333333,109.7,121.6,0.736367947,59.92899831,2014,0,17.33593893,20,50
6,0.712170116,0.774047187,0.659762497,3.880767226,3.422565103,1.512013301,0.198345618,0,0,0,175.5666667,110.2,120.7,0.79148265,68.96845747,2014,0,17.33593893,20,50
7,0.745545124,0.776474128,0.666017256,4.336079568,3.184416384,1.523796245,0.065932078,0.069936767,0,0,173.9666667,110.8,119.7666667,0.807276772,85.46182084,2014,0,17.33593893,20,50
8,0.80160704,0.805828221,0.691324449,3.770805538,2.575153373,1.588251233,0.066055376,0,0,0,174.2333333,108.6666667,122.5666667,0.836577127,107.8945983,2014,0,17.33593893,20,50
9,0.804165075,0.798941799,0.710160428,3.696025975,2.726423979,1.951871663,0.11019201,0.069736339,0,0,174.4666667,107.1,124.6666667,0.81902439,115.3184443,2014,0,17.33593893,20,50
10,0.857549317,0.784496124,0.737903226,4.292488515,3.282170638,1.569892526,0.044122092,0.069233686,0,0,175.7333333,107.5,124,0.816006467,142.35379,2014,0,17.33593893,20,50
11,0.856342923,0.833283448,0.725806452,4.369569466,3.605208009,1.696282178,0.066083282,0,0,0,172.6333333,111.3666667,121.9333333,0.842728565,143.7502074,2014,0,17.33593893,20,50
12,0.845315904,0.81049899,0.708821887,3.976035006,2.210845046,1.426577315,0.109807458,0,0,0,168.3,115.5666667,119.4,0.838489041,145.469458,2014,0,17.33593893,20,50
1,0.821893136,0.785352113,0.677591036,3.944366455,1.95352114,1.738095261,0.04396531,0,0,0,166.5666667,118.3333333,119,0.821660985,101.0009727,2015,0,17.33593893,20,50
2,0.802309377,0.769491525,0.675364759,3.560621068,2.577683702,1.02413021,0.066115206,0.072665736,0,0,167.4333333,118,118.8,0.796604938,77.19896134,2015,0,17.33593893,20,50
3,0.770416333,0.78658364,0.663488503,2.703162603,2.78941416,1.330622502,0.155083461,0,0,0,166.5333333,117.7666667,118.8666667,0.803792629,64.31036973,2015,0,17.33593893,20,50
4,0.765022793,0.796048971,0.708016878,3.252175614,2.538953722,1.642756701,0.066444173,0.075631991,0,0,160.8666667,119.8,118.5,0.81581733,59.07962848,2015,0,17.33593893,20,50
5,0.761231281,0.728315613,0.658774373,3.871672288,2.757414736,1.016713083,0.088759199,0,0,0,160.2666667,119.1333333,119.6666667,0.769149578,67.88862043,2015,0,17.33593893,20,50
6,0.758711507,0.783216783,0.720612813,3.549432635,3.062936962,1.423398316,0.022285994,0,0,0,164.5333333,119.1666667,119.6666667,0.804756887,73.11676319,2015,0,17.33593893,20,50
7,0.77634235,0.793682413,0.625173659,4.273314595,2.804496355,1.217004687,0.066964287,0,0,0,165.1333333,117.1333333,119.9666667,0.814758808,92.06020975,2015,0,17.33593893,20,50
8,0.803517283,0.834514027,0.698210412,3.689104691,3.413148299,1.286605202,0.111825978,0.147564188,0,0,164.9,117.6333333,122.9333333,0.847733496,104.6966342,2015,0,17.33593893,20,50
9,0.83286119,0.808897594,0.738490364,3.914407283,3.165920623,1.563169122,0.08954858,0,0,0,164.7333333,119.1333333,124.5333333,0.836219994,128.6485327,2015,0,17.33593893,20,50
10,0.847182813,0.838346922,0.707161804,4.364612728,3.181051336,1.258620732,0.044950739,0.147952974,0,0,164.4666667,118.5666667,125.6666667,0.845287041,141.8405628,2015,0,17.33593893,20,50
11,0.844613536,0.860239589,0.697344202,4.312174723,3.539646357,1.151722312,0.112661272,0,0,0,166.4666667,116.8666667,126.7666667,0.867235079,154.5475765,2015,0,17.33593893,20,50
12,0.814260036,0.826269997,0.693157895,3.644897044,2.6634859,1.152631581,0.089779854,0.072897941,0,0,166.9,118.7666667,126.6666667,0.845649855,147.2398885,2015,0,17.33593893,20,50
1,0.809277324,0.812979189,0.678771696,3.560621068,2.498630807,1.656875886,0.13390401,0,0,0,167.4333333,121.7333333,124.8333333,0.833682321,102.0988937,2016,0,17.33593893,20,50
2,0.802973241,0.822733424,0.64851752,3.183349967,3.161028385,1.082210235,0.133977726,0,0,0,168.1666667,123.1666667,123.6666667,0.834390208,82.97033433,2016,0,17.33593893,20,50
3,0.79317229,0.838900862,0.647561312,3.643441945,2.163254231,1.005786732,0.089427903,0.072868839,0,0,166.9666667,123.7333333,120.9666667,0.837298091,56.96904491,2016,0,17.33593893,20,50
4,0.76364366,0.743995777,0.661070006,3.368780077,2.022961177,0.727091648,0.177896917,0,0,0,166.1333333,126.3,117.1333333,0.764234746,53.26095182,2016,0,17.33593893,20,50
5,0.755457641,0.717886833,0.593956835,3.874424025,2.740681052,0.735251777,0.155045819,0,0,0,166.4333333,124.3,115.8333333,0.761855972,58.79479205,2016,0,17.33593893,20,50
