month,PfPR U5,PfPR U15,PfPR U80,Cases U5,Cases U15,Cases U80,Severe cases U5,Severe cases U15,Severe cases U80,Pop U5,Pop U15,Pop U80,PfPR_2to10,PfPR_16to80,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
7,0.044298432,0.119449494,0.212827225,0.386816449,0.758244634,0.764397919,0,0,0,157.2666667,128.3666667,127.3333333,0.090114527,0.090114527,3.490172713,1979,0,0.973690769,20,50
8,0.059848803,0.126582278,0.187597707,0.229945399,0.565745294,1.04611779,0,0,0,158.7333333,129.0333333,127.9333333,0.098733796,0.098733796,3.84647438,1979,0,0.973690769,20,50
9,0.076109498,0.177846312,0.221456954,0.529863127,0.844255999,0.67682118,0,0,0,160.7333333,129.7,125.8333333,0.141381929,0.141381929,5.729689462,1979,0,0.973690769,20,50
10,0.104848736,0.207261725,0.241284656,0.75631991,1.380484141,1.302497976,0,0,0,160.8666667,132.2,121.4333333,0.186583741,0.186583741,5.788309359,1979,0,0.973690769,20,50
11,0.120491974,0.25224327,0.276027012,0.684803031,1.455633044,1.335115336,0,0,0,159.9,133.7333333,118.4666667,0.218307783,0.218307783,9.252134991,1979,0,0.973690769,20,50
12,0.170824524,0.270022316,0.319004525,0.848837212,1.176543549,1.858031631,0,0,0,157.6666667,134.4333333,117.8666667,0.255889761,0.255889761,11.60249673,1979,0,0.973690769,20,50
1,0.195993969,0.272123894,0.333239595,0.707516715,1.256145552,1.026434228,0,0,0,154.7666667,135.6,118.5333333,0.258939213,0.258939213,7.346499694,1980,0,0.973690769,20,50
2,0.146756934,0.268149597,0.342768186,0.478270367,1.24908337,1.652986169,0,0,0,152.6333333,136.3666667,117.7666667,0.230997625,0.230997625,4.055166135,1980,0,0.973690769,20,50
3,0.107361963,0.225846614,0.33852573,0,0.817978062,1.015299037,0,0,0,152.1333333,133.8666667,119.8333333,0.185847356,0.185847356,3.069228123,1980,0,0.973690769,20,50
4,0.073462291,0.187707218,0.303105935,0.237991735,0.279265501,0.607321143,0,0,0,153.3666667,130.7,120.2,0.146381826,0.146381826,1.83694725,1980,0,0.973690769,20,50
5,0.065028596,0.150290544,0.238580077,0.463884786,0.289223447,0.703082003,0,0,0,157.3666667,126.2,121.1333333,0.119436876,0.119436876,2.433648548,1980,0,0.973690769,20,50
6,0.055300501,0.116796143,0.201525054,0.228505835,0.488882922,0.298202612,0,0,0,159.7333333,124.4333333,122.4,0.101086301,0.101086301,2.342245482,1980,0,0.973690769,20,50
7,0.057613169,0.10957418,0.175329922,0.225308642,0.197992951,0.589819551,0,0,0,162,122.9,123.7666667,0.100305344,0.100305344,2.37783671,1980,0,0.973690769,20,50
8,0.042627677,0.095661547,0.139040349,0.225494228,0.295068718,0.796074152,0,0,0,161.8666667,123.7,122.2666667,0.079410872,0.079410872,3.854697948,1980,0,0.973690769,20,50
9,0.070771119,0.090061284,0.16298952,0.447944373,0.583533168,0.704633221,0,0,0,162.9666667,125.1,120.8666667,0.085290108,0.085290108,4.08152899,1980,0,0.973690769,20,50
10,0.065641026,0.124438573,0.19091161,0.299487174,0.867899604,1.011360511,0,0,0,162.5,126.1666667,120.3,0.105422599,0.105422599,5.613203256,1980,0,0.973690769,20,50
11,0.078829744,0.161316212,0.210600507,0.444941059,1.171749562,0.617423192,0.074156843,0,0,164.0666667,124.6,118.2333333,0.143137551,0.143137551,6.307875732,1980,0,0.973690769,20,50
12,0.091690544,0.235897436,0.253639418,0.52292262,1.773279324,1.839305654,0,0,0,162.8666667,123.5,119.0666667,0.18556231,0.18556231,8.444841218,1980,0,0.973690769,20,50
1,0.084944467,0.248866364,0.353754941,0.450431943,0.973592922,1.442687705,0,0,0,162.0666667,124.9666667,118.0666667,0.187397342,0.187397342,4.831312569,1981,0,0.973690769,20,50
2,0.077176374,0.236188951,0.308687096,0.225355022,0.77929008,0.820916474,0,0,0,161.9666667,124.9,118.5666667,0.172567688,0.172567688,4.442858818,1981,0,0.973690769,20,50
3,0.073334734,0.18370607,0.229919956,0.306787133,0.388711393,0.705216669,0,0,0,158.6333333,125.2,120.7666667,0.140653086,0.140653086,2.134125638,1981,0,0.973690769,20,50
4,0.052816175,0.153683095,0.17027101,0.301217258,0.38685745,0.399671495,0,0,0,161.5666667,125.8,121.7666667,0.11276533,0.11276533,2.440067688,1981,0,0.973690769,20,50
5,0.042270778,0.139144132,0.154310818,0,0.479128398,0.701537617,0,0,0,163.2333333,126.9666667,121.4,0.102675974,0.102675974,4.889219908,1981,0,0.973690769,20,50
6,0.056595922,0.146840624,0.211490425,0.4556804,0.840368405,1.114349186,0,0,0,160.2,130.3,120.1,0.114907728,0.114907728,3.323092678,1981,0,0.973690769,20,50
7,0.051101133,0.135496656,0.191140279,0.468248874,0.542482048,0.798468709,0,0,0,155.9,134.5666667,121.9,0.107940625,0.107940625,5.726881451,1981,0,0.973690769,20,50
8,0.08869908,0.11723301,0.208938547,0.47963208,0.442961156,0.713687167,0,0,0,152.2,137.3333333,119.3333333,0.113485417,0.113485417,3.347438373,1981,0,0.973690769,20,50
9,0.078806768,0.14647073,0.248556582,0.406277813,0.879306197,1.685912251,0,0,0,149.7333333,138.3666667,115.4666667,0.124602486,0.124602486,6.972851106,1981,0,0.973690769,20,50
10,0.110013471,0.148067633,0.301664753,0.327795237,0.793478228,0.733352482,0,0.088164248,0,148.4666667,138,116.1333333,0.14044289,0.14044289,6.976213514,1981,0,0.973690769,20,50
11,0.105801289,0.199048751,0.316466552,0.649033129,1.302021369,2.504288077,0,0,0,149.9666667,140.1666667,116.6,0.173315797,0.173315797,6.208703156,1981,0,0.973690769,20,50
12,0.095905652,0.222379938,0.386586068,0.48731643,1.036195904,1.470926836,0,0,0,149.8,140.9,115.8,0.181210006,0.181210006,7.74102951,1981,0,0.973690769,20,50
1,0.100087032,0.243236715,0.360313316,0.635335088,0.881642476,1.270670146,0,0,0,153.2,138,114.9,0.190690909,0.190690909,6.131714896,1982,0,0.973690769,20,50
2,0.09223301,0.202884137,0.281412855,0.385183617,0.363003492,0.739722058,0,0,0,157.9333333,134.0666667,115.1333333,0.16562817,0.16562817,5.232758882,1982,0,0.973690769,20,50
3,0.100843882,0.174055416,0.239281576,0.69303795,0.735516369,1.268829703,0,0,0,158,132.3333333,115.0666667,0.159167031,0.159167031,3.917934329,1982,0,0.973690769,20,50
4,0.123423045,0.160303413,0.238483965,0.383725837,0.369152963,0.212827995,0,0,0,158.5333333,131.8333333,114.3333333,0.153580176,0.153580176,3.282921851,1982,0,0.973690769,20,50
5,0.106920934,0.121877366,0.190700412,0.547460899,0.368407786,0.537080653,0,0,0,155.5666667,132.1,113.2666667,0.126874279,0.126874279,3.337124477,1982,0,0.973690769,20,50
6,0.11033428,0.112104188,0.161280932,0.558225915,0.466036759,0.531295501,0,0,0,152.5666667,130.5333333,114.5,0.116719699,0.116719699,2.871216358,1982,0,0.973690769,20,50
7,0.107971967,0.10877373,0.181148748,0.3996934,0.374551058,0.537555218,0,0,0,152.2,129.9333333,113.1666667,0.116050808,0.116050808,3.010290879,1982,0,0.973690769,20,50
8,0.086610789,0.118687516,0.140469208,0.235332035,0.748526037,0.642228752,0,0,0,155.1,130.0333333,113.6666667,0.113014685,0.113014685,4.066375466,1982,0,0.973690769,20,50
9,0.075116377,0.127798022,0.194630872,0.540626317,0.475013033,1.065071523,0,0,0,157.5333333,128.0666667,114.2333333,0.11670282,0.11670282,3.540934064,1982,0,0.973690769,20,50
10,0.077599143,0.144424598,0.150692841,0.391211137,0.745088041,0.316108547,0,0,0,155.5,130.6333333,115.4666667,0.128615027,0.128615027,5.144049697,1982,0,0.973690769,20,50
11,0.095749249,0.144931228,0.171670067,0.6268785,1.022669412,0.851063848,0,0,0,155.2666667,130.8666667,114.3666667,0.145030426,0.145030426,8.533209613,1982,0,0.973690769,20,50
12,0.119773519,0.214483977,0.252209782,0.794860646,1.473631144,2.150854468,0,0,0,153.0666667,132.1,113.1333333,0.189040302,0.189040302,7.770849391,1982,0,0.973690769,20,50
1,0.111566681,0.221649485,0.294709603,0.315062582,0.940721631,0.734617583,0,0,0,154.4666667,129.3333333,115.9333333,0.186300175,0.186300175,5.592266175,1983,0,0.973690769,20,50
2,0.106489547,0.228741277,0.320396601,0.556402452,0.566037744,1.344192632,0,0,0,153.0666667,128.9666667,117.6666667,0.183531458,0.183531458,3.371565614,1983,0,0.973690769,20,50
3,0.091126058,0.17302799,0.247664874,0.158385769,0.743002534,0.309934907,0,0,0,153.6333333,131,117.7666667,0.141205376,0.141205376,2.04213848,1983,0,0.973690769,20,50
4,0.058326106,0.135580335,0.218114073,0.237424113,0.092498735,0.732301526,0,0,0,153.7333333,131.5333333,116.3,0.10358278,0.10358278,1.509333793,1983,0,0.973690769,20,50
5,0.040985394,0.093181818,0.14980326,0.079572707,0.368686855,0.512928627,0,0,0,152.9,132,118.6,0.076641802,0.076641802,2.043155679,1983,0,0.973690769,20,50
6,0.033466312,0.080239223,0.142897407,0.080895387,0.272863202,0.308624581,0,0,0,150.4,133.7666667,118.2666667,0.06108995,0.06108995,1.346343269,1983,0,0.973690769,20,50
7,0.027445001,0.072645291,0.104569666,0.15900676,0.365731478,0.306980655,0,0,0,153.0333333,133.0666667,118.9,0.055261611,0.055261611,1.454971766,1983,0,0.973690769,20,50
8,0.029373928,0.062685828,0.098824188,0.234777018,0.090436079,0.306550942,0,0,0,155.4666667,134.5333333,119.0666667,0.053563652,0.053563652,1.3453575,1983,0,0.973690769,20,50
9,0.027975038,0.046614328,0.116838488,0.078545295,0.268645741,0.627147764,0,0,0,154.9,135.8666667,116.4,0.04191187,0.04191187,2.028205851,1983,0,0.973690769,20,50
10,0.024216216,0.067667323,0.147868948,0.157837838,0.359251976,0.74079445,0,0,0,154.1666667,135.4666667,114.9666667,0.053241735,0.053241735,2.343763201,1983,0,0.973690769,20,50
11,0.050423821,0.085085575,0.13490676,0.475983471,0.713936448,0.638111874,0,0,0,153.3666667,136.3333333,114.4,0.071469087,0.071469087,3.216304703,1983,0,0.973690769,20,50
12,0.062961355,0.098922625,0.138511518,0.316977859,0.446865819,0.323390432,0,0,0,153.5333333,136.1333333,112.8666667,0.091450447,0.091450447,3.294550916,1983,0,0.973690769,20,50
1,0.065936426,0.116504854,0.179951691,0.470360845,0.518588662,0.551026575,0,0,0,155.2,140.7666667,110.4,0.102130061,0.102130061,2.660637861,1984,0,0.973690769,20,50
2,0.063018948,0.104396896,0.188383528,0.233127527,0.772395931,0.897357106,0,0,0,156.5666667,141.7666667,108.4666667,0.095156695,0.095156695,3.021703821,1984,0,0.973690769,20,50
3,0.058139535,0.126490531,0.201961385,0.151578069,0.256020583,0.559301265,0,0,0,160.5333333,142.5666667,108.7666667,0.10684188,0.10684188,1.48510766,1984,0,0.973690769,20,50
4,0.040342809,0.102893891,0.149208283,0.076295987,0.16766192,0.555724725,0,0,0,159.4666667,145.1333333,109.4666667,0.081065597,0.081065597,0.760081411,1984,0,0.973690769,20,50
5,0.020536463,0.066848568,0.099068323,0.076487847,0.248976812,0.113354035,0,0,0,159.0666667,146.6,107.3333333,0.051285694,0.051285694,1.51677182,1984,0,0.973690769,20,50
6,0.031583351,0.059374286,0.106703567,0.076343864,0.083352365,0.561193116,0,0,0,159.3666667,145.9666667,108.4,0.05058974,0.05058974,1.30051389,1984,0,0.973690769,20,50
7,0.019874477,0.04953207,0.112317716,0.152719662,0.333257258,0.113248527,0,0,0,159.3333333,146.0333333,107.4333333,0.039594195,0.039594195,0.958508065,1984,0,0.973690769,20,50
8,0.024772915,0.056964945,0.103680982,0.075350948,0.336715877,0.11196319,0,0,0,161.4666667,144.5333333,108.6666667,0.048814898,0.048814898,1.125127176,1984,0,0.973690769,20,50
9,0.023384615,0.070150987,0.075579645,0.22461538,0.423925668,0.769346558,0,0,0,162.5,143.5,110.7,0.058142857,0.058142857,1.802331771,1984,0,0.973690769,20,50
10,0.042703906,0.075458392,0.137514723,0.369358435,0.257404804,0.644876316,0,0,0,164.7,141.8,113.2,0.067563699,0.067563699,2.464473807,1984,0,0.973690769,20,50
11,0.06629281,0.100190386,0.111826698,0.365511701,0.868633986,0.42740047,0,0,0,166.4333333,140.0666667,113.8666667,0.091929219,0.091929219,4.001030988,1984,0,0.973690769,20,50
12,0.079830234,0.132705882,0.162511,0.737671778,0.772941157,1.391903788,0,0,0,164.9333333,141.6666667,113.6333333,0.124946574,0.124946574,6.021127082,1984,0,0.973690769,20,50
1,0.095305832,0.169990724,0.19727084,0.51920341,0.761827491,0.757935353,0,0,0,164.0333333,143.7333333,112.3666667,0.161609033,0.161609033,3.505001241,1985,0,0.973690769,20,50
2,0.098938514,0.173450509,0.20661157,0.511716381,0.506475493,0.754132226,0,0,0,166.4333333,144.1333333,112.9333333,0.167465464,0.167465464,3.815339679,1985,0,0.973690769,20,50
3,0.100709499,0.190563867,0.192698983,0.359676778,0.924050637,0.873728335,0,0,0,169.1333333,144.8333333,111.4,0.169054035,0.169054035,1.974605638,1985,0,0.973690769,20,50
4,0.082728006,0.149469406,0.151440834,0,0.57687965,0.223789081,0,0,0,165.2,147.6333333,108.7333333,0.137931034,0.137931034,1.883135601,1985,0,0.973690769,20,50
5,0.060445171,0.124971802,0.121798876,0.223606288,0.164674029,0.341973759,0,0,0,163.2333333,147.7666667,106.7333333,0.11095545,0.11095545,1.114270061,1985,0,0.973690769,20,50
6,0.044785403,0.08668593,0.100972092,0.227037124,0.162258282,0.572279729,0,0,0,160.7666667,149.9666667,106.3,0.078954723,0.078954723,1.552926877,1985,0,0.973690769,20,50
7,0.032565858,0.061374249,0.128693994,0,0.162330449,0.231966957,0,0,0,160.7,149.9,104.9,0.049902153,0.049902153,1.078464057,1985,0,0.973690769,20,50
8,0.034828928,0.048249551,0.118574582,0.299119025,0.163824052,0.230211288,0,0,0,162.7,148.5333333,105.7,0.036414566,0.036414566,1.303935118,1985,0,0.973690769,20,50
9,0.023610828,0.037188209,0.105555556,0.07429269,0.165532887,0.450617284,0,0,0,163.7666667,147,108,0.025875404,0.025875404,1.507179532,1985,0,0.973690769,20,50
10,0.030346232,0.054785178,0.094476305,0.148676172,0.414867029,0.550860241,0,0,0,163.6666667,146.6333333,110.4333333,0.042564953,0.042564953,2.458200334,1985,0,0.973690769,20,50
11,0.033829224,0.086596554,0.119671133,0.223150603,0.490042537,0.88915956,0,0,0,163.5666667,148.9666667,109.4666667,0.064106032,0.064106032,3.157918298,1985,0,0.973690769,20,50
12,0.062092834,0.094576423,0.168923077,0.5201547,0.572613187,0.56153845,0,0,0,163.7333333,148.7333333,108.3333333,0.079365079,0.079365079,3.858138108,1985,0,0.973690769,20,50
1,0.062764031,0.128372302,0.181097561,0.146851733,0.656474829,0.55640243,0,0,0,165.7,148.2666667,109.3333333,0.103140804,0.103140804,3.24628813,1986,0,0.973690769,20,50
2,0.060171349,0.143857272,0.195493301,0.290894598,1.071589872,0.88915956,0,0,0,167.3,147.6,109.4666667,0.115980759,0.115980759,2.781410612,1986,0,0.973690769,20,50
3,0.039087302,0.150710032,0.186103459,0.144841269,0.167201102,0.558616482,0,0,0,168,145.5333333,108.9,0.108944183,0.108944183,1.202555191,1986,0,0.973690769,20,50
4,0.030417495,0.11063251,0.168463197,0.072564609,0.082747675,0.449645817,0,0,0,167.6666667,147.0333333,108.2333333,0.078591512,0.078591512,0.837310918,1986,0,0.973690769,20,50
5,0.015910899,0.083713504,0.155705109,0,0.333029211,0.334964812,0,0,0,167.6,146.1333333,108.9666667,0.057035748,0.057035748,1.162659151,1986,0,0.973690769,20,50
6,0.010588235,0.046871338,0.105372514,0.071568631,0,0.325022265,0,0,0,170,142.2333333,112.3,0.033422819,0.033422819,0.632575933,1986,0,0.973690769,20,50
7,0.006853339,0.039130435,0.090489914,0,0.264492743,0.315561958,0,0,0,170.2333333,138,115.6666667,0.026686535,0.026686535,0.855810573,1986,0,0.973690769,20,50
8,0.009192255,0.033341272,0.069102237,0.071386665,0.086925462,0.103370152,0,0,0,170.4333333,139.9666667,117.7,0.025431797,0.025431797,1.904939262,1986,0,0.973690769,20,50
9,0.014327772,0.045109212,0.087250211,0.214916579,0.346628666,1.130030967,0,0,0,169.8333333,140.4,118.4333333,0.032346117,0.032346117,2.10447283,1986,0,0.973690769,20,50
10,0.021834061,0.053330173,0.126059921,0.072449386,0.346053571,0.309496902,0,0,0,167.9333333,140.6333333,117.9333333,0.038073144,0.038073144,2.790695316,1986,0,0.973690769,20,50
11,0.042359141,0.105985332,0.15972028,0.369882435,1.208895221,1.327272683,0,0,0,164.4666667,140.9,119.1666667,0.082428028,0.082428028,2.829973027,1986,0,0.973690769,20,50
12,0.058776329,0.124378109,0.19324474,0.366098285,0.259417199,0.606312275,0,0,0,166.1666667,140.7,120.4,0.104787234,0.104787234,3.505445454,1986,0,0.973690769,20,50
1,0.078921277,0.159310833,0.20921685,0.506642886,1.119896121,1.341532342,0,0.086145855,0,168.1,141.2333333,117.9,0.134948097,0.134948097,3.339283742,1987,0,0.973690769,20,50
2,0.076923077,0.148244782,0.215948778,0.285044909,0.346299797,0.743597209,0,0,0,170.7333333,140.5333333,114.5333333,0.131840466,0.131840466,3.169386273,1987,0,0.973690769,20,50
3,0.065544903,0.128286271,0.216470588,0.071414597,0.533106118,0.751470596,0,0,0,170.3666667,136.9333333,113.3333333,0.113339615,0.113339615,2.335887907,1987,0,0.973690769,20,50
4,0.039544753,0.105160662,0.17769208,0.070408948,0.266553059,0.541382395,0,0,0,172.8,136.9333333,112.3666667,0.083691564,0.083691564,1.375142273,1987,0,0.973690769,20,50
5,0.024822695,0.081730769,0.125412541,0.143814027,0,0.219021901,0,0,0,169.2,138.6666667,111.1,0.058477971,0.058477971,1.33925569,1987,0,0.973690769,20,50
6,0.031081889,0.067065868,0.111347087,0.145447299,0.3497006,0.221480578,0,0,0,167.3,139.1666667,109.8666667,0.054713692,0.054713692,1.364544329,1987,0,0.973690769,20,50
7,0.032931727,0.074531213,0.13038205,0.293172687,0.173273206,0.996058233,0,0,0,166,140.4333333,109.9333333,0.058602151,0.058602151,2.367156113,1987,0,0.973690769,20,50
8,0.034115994,0.111322098,0.117540139,0.073249049,1.039639235,0.331717663,0,0,0,166.1,140.4333333,110.0333333,0.083899918,0.083899918,1.978547086,1987,0,0.973690769,20,50
9,0.035636074,0.122719735,0.10945122,0.145331472,0.432361998,0.222560972,0,0,0,167.4333333,140.7,109.3333333,0.092316047,0.092316047,1.832367818,1987,0,0.973690769,20,50
10,0.042959427,0.125884362,0.107452858,0.290373892,0.534276634,0.546243638,0,0,0,167.6,136.6333333,111.3666667,0.096415328,0.096415328,2.405380724,1987,0,0.973690769,20,50
11,0.054155921,0.10804824,0.127819549,0.144812539,0.3593404,0.768421032,0,0,0,168.0333333,135.4333333,110.8333333,0.092804579,0.092804579,3.396636826,1987,0,0.973690769,20,50
12,0.062027833,0.134259259,0.17375781,0.362823047,1.067251503,1.085986346,0,0,0,167.6666667,136.8,112.0333333,0.111383442,0.111383442,2.794937064,1987,0,0.973690769,20,50
1,0.049243189,0.168744008,0.141068702,0.515640765,0.612416126,0.668702289,0,0,0,165.1666667,139.0666667,109.1666667,0.119667439,0.119667439,2.652432734,1988,0,0.973690769,20,50
2,0.052267643,0.179715731,0.200367085,0,0.527583718,1.004894435,0,0,0,163.9,138.3666667,108.9666667,0.128040448,0.128040448,1.969313068,1988,0,0.973690769,20,50
3,0.039778552,0.158010779,0.176611694,0.149682179,0.715335608,0.328335822,0,0,0,162.5666667,136.0666667,111.1666667,0.108334478,0.108334478,1.541867094,1988,0,0.973690769,20,50
4,0.029576008,0.12950699,0.118483412,0.075491212,0.268579848,0.108116113,0,0,0,161.1666667,135.9,112.5333333,0.088765603,0.088765603,0.867064589,1988,0,0.973690769,20,50
5,0.035782748,0.108337373,0.084805654,0,0,0.214958772,0,0,0,156.5,137.5333333,113.2,0.080924056,0.080924056,0.829237124,1988,0,0.973690769,20,50
6,0.019047619,0.067110782,0.062935035,0.158008665,0.270170242,0,0,0,0,154,135.1,114.9333333,0.050034843,0.050034843,1.059017903,1988,0,0.973690769,20,50
7,0.023140138,0.065484983,0.064582116,0.157871976,0.359428853,0.319988318,0,0,0,154.1333333,135.4,114.0666667,0.051904563,0.051904563,0.962138956,1988,0,0.973690769,20,50
8,0.021312873,0.060628557,0.071738502,0.077791989,0.180648357,0.316748634,0,0,0,156.4,134.7,115.2333333,0.048400673,0.048400673,1.325584268,1988,0,0.973690769,20,50
9,0.027464339,0.05981216,0.067399479,0.233127527,0.270637661,0.316748634,0,0,0,156.5666667,134.8666667,115.2333333,0.048530227,0.048530227,1.160241551,1988,0,0.973690769,20,50
10,0.033427393,0.053820279,0.057736721,0.316909045,0.350792885,0.105369516,0,0,0,153.5666667,138.7333333,115.4666667,0.04570409,0.04570409,2.600365355,1988,0,0.973690769,20,50
11,0.049933125,0.08542008,0.101269475,0.244092733,0.597940557,1.158395827,0,0,0,149.5333333,142.4333333,115.5333333,0.068923161,0.068923161,2.860958706,1988,0,0.973690769,20,50
12,0.062232244,0.101792279,0.144128625,0.576099217,0.587086409,0.62876831,0,0,0,147.8333333,145.0666667,116.1,0.089878432,0.089878432,3.495936507,1988,0,0.973690769,20,50
1,0.081970936,0.148388593,0.189429764,0.414396003,1.015534401,0.710709326,0,0,0,146.8,143.7666667,119.8333333,0.133752735,0.133752735,3.116727203,1989,0,0.973690769,20,50
2,0.075208914,0.144181734,0.190926802,0.084726088,0.253824748,0.914277747,0,0,0,143.6,143.8,119.7666667,0.121220451,0.121220451,2.153015455,1989,0,0.973690769,20,50
3,0.044959444,0.124106113,0.191871717,0.084588647,0.505190313,0.504561774,0,0,0,143.8333333,144.5,120.5666667,0.094279807,0.094279807,1.125004645,1989,0,0.973690769,20,50
4,0.031632417,0.091037072,0.123247033,0.252828442,0.342562169,0.196871623,0,0,0,144.3666667,142.0666667,123.6,0.071289334,0.071289334,1.065931623,1989,0,0.973690769,20,50
5,0.037714021,0.060226736,0.116507431,0.084451646,0,0.290605098,0,0,0,144.0666667,141.1333333,125.6,0.057162726,0.057162726,0.969142006,1989,0,0.973690769,20,50
6,0.020892019,0.05055918,0.072533333,0.171361506,0,0.097333334,0,0,0,142,143.0666667,125,0.042417521,0.042417521,1.07750951,1989,0,0.973690769,20,50
7,0.022364977,0.021577726,0.066934404,0.086842731,0.084686778,0.293172687,0,0,0,140.1,143.6666667,124.5,0.025907454,0.025907454,0.982408179,1989,0,0.973690769,20,50
8,0.013248167,0.039532164,0.061651276,0,0.341520458,0.198261812,0,0,0,140.9,142.5,122.7333333,0.031306526,0.031306526,1.226150732,1989,0,0.973690769,20,50
9,0.01215733,0.039150943,0.079813494,0.087008342,0.172169805,0.600658268,0,0,0,139.8333333,141.3333333,121.5333333,0.030172414,0.030172414,1.894859655,1989,0,0.973690769,20,50
10,0.020164127,0.053567196,0.100701262,0.342321217,0.346053571,0.61430575,0,0,0,142.1666667,140.6333333,118.8333333,0.03981687,0.03981687,2.190407714,1989,0,0.973690769,20,50
11,0.038923594,0.052047189,0.140656205,0.175396442,0.253296331,0.833095551,0,0,0,138.7333333,144.1,116.8333333,0.043127435,0.043127435,2.125540444,1989,0,0.973690769,20,50
12,0.044183724,0.062233206,0.175561798,0.182226658,0.328016162,1.127808966,0,0,0,133.5333333,148.3666667,118.6666667,0.052334603,0.052334603,2.530324038,1989,0,0.973690769,20,50
1,0.05970516,0.070457635,0.143646409,0.448402949,0.744222946,0.10082873,0,0,0,135.6666667,147.1333333,120.6666667,0.066259932,0.066259932,2.127272415,1990,0,0.973690769,20,50
2,0.062484625,0.108059024,0.105758583,0.179581791,0.331441551,0.303156137,0,0,0,135.5,146.8333333,120.4,0.094293866,0.094293866,1.161817212,1990,0,0.973690769,20,50
3,0.066761701,0.100183402,0.092587413,0.346875757,0.33470884,0.510489494,0,0,0,140.3,145.4,119.1666667,0.094654949,0.094654949,1.181592422,1990,0,0.973690769,20,50
4,0.058726415,0.073926308,0.08126534,0,0.171321288,0.298609212,0,0,0,141.3333333,142.0333333,122.2333333,0.07778915,0.07778915,0.889337217,1990,0,0.973690769,20,50
5,0.024662082,0.073716439,0.085409253,0,0.171926513,0.199835747,0,0,0,140.5666667,141.5333333,121.7666667,0.059012094,0.059012094,0.70986582,1990,0,0.973690769,20,50
6,0.009974484,0.069647059,0.088339223,0,0.171764702,0.59527047,0,0,0,143.7,141.6666667,122.6333333,0.049452954,0.049452954,0.919513253,1990,0,0.973690769,20,50
7,0.013701758,0.039127342,0.106371343,0.250057094,0.086554423,0.598851532,0,0,0,145.9666667,140.5666667,121.9,0.032856308,0.032856308,1.006754315,1990,0,0.973690769,20,50
8,0.027278927,0.056735876,0.115289596,0.165946811,0.35248673,0.200384304,0,0,0,146.6333333,138.0666667,121.4333333,0.052298173,0.052298173,0.984159737,1990,0,0.973690769,20,50
9,0.026828709,0.05155642,0.104683196,0.083696403,0.355058372,0.703856751,0,0,0,145.3666667,137.0666667,121,0.046473886,0.046473886,0.946309124,1990,0,0.973690769,20,50
10,0.029643353,0.070879385,0.097445863,0.169059753,0.175396442,0.10133259,0,0,0,143.9333333,138.7333333,120.0666667,0.054534677,0.054534677,1.559423136,1990,0,0.973690769,20,50
11,0.067167684,0.050452166,0.103853512,0.600046955,0.434316993,0.49877014,0,0,0,141.9333333,140.0666667,121.9666667,0.05794702,0.05794702,2.430705658,1990,0,0.973690769,20,50
12,0.064356436,0.091015992,0.124828532,0.172088638,0.858419538,0.901234567,0,0,0,141.4,141.7333333,121.5,0.086199129,0.086199129,4.827381896,1990,0,0.973690769,20,50
1,0.077437198,0.136352801,0.22861934,0.252362296,0.609058395,0.816098392,0,0,0,144.6333333,139.8333333,119.2666667,0.121398559,0.121398559,2.905464048,1991,0,0.973690769,20,50
2,0.080318544,0.14668275,0.24916574,0.581342421,0.704463184,1.116518326,0,0,0,146.5,138.1666667,119.8666667,0.132450331,0.132450331,3.327594911,1991,0,0.973690769,20,50
3,0.09151224,0.143303679,0.286034145,0.334019661,0.43880742,1.532325782,0,0,0,145.7,138.6333333,119.1,0.143526921,0.143526921,1.95646458,1991,0,0.973690769,20,50
4,0.074774983,0.115142719,0.252519597,0.168474495,0.441461056,0.613101885,0,0,0,144.4333333,137.8,119.0666667,0.115986033,0.115986033,2.042243637,1991,0,0.973690769,20,50
5,0.051034807,0.106543822,0.229778897,0,0.517363563,0.715085365,0,0,0,141.7333333,141.1,119.1,0.096212121,0.096212121,1.815452417,1991,0,0.973690769,20,50
6,0.032394366,0.094785632,0.217277487,0.171361506,0.507531881,0.636998266,0,0,0,142,143.8333333,114.6,0.078078078,0.078078078,1.599390044,1991,0,0.973690769,20,50
7,0.042158907,0.089149965,0.154493538,0.338197827,0.168164015,0.32912533,0,0.084082007,0,143.9,144.7,110.9,0.080587711,0.080587711,1.866086603,1991,0,0.973690769,20,50
8,0.034325983,0.09194044,0.135733255,0,0.690144181,0.430805534,0,0,0,146.6333333,141.0333333,112.9666667,0.075440446,0.075440446,2.278493929,1991,0,0.973690769,20,50
9,0.03877551,0.132093242,0.109851787,0.24829933,0.687544167,0.424295276,0,0,0,147,141.5666667,114.7,0.103484848,0.103484848,2.434126689,1991,0,0.973690769,20,50
10,0.023069895,0.125204391,0.089861751,0.083371401,0.255781353,0.420506924,0,0,0,145.9333333,142.7,115.7333333,0.092475068,0.092475068,2.895327155,1991,0,0.973690769,20,50
11,0.038452735,0.124,0.18993135,0.417715721,0.944705859,1.67048049,0,0,0,145.6333333,141.6666667,116.5333333,0.102231051,0.102231051,3.478487656,1991,0,0.973690769,20,50
